city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
ogden,Ogden,IA,Iowa,19015,Boone,42.0395,-94.0282,1902,536.9,shape,False,True,America/Chicago,3,50212,1840008120
valley forge,Valley Forge,TN,Tennessee,47019,Carter,36.3043,-82.1948,1900,232.0,shape,False,False,America/New_York,3,37643,1840109146
leetonia,Leetonia,OH,Ohio,39029,Columbiana,40.8785,-80.7624,1900,324.2,shape,False,True,America/New_York,3,44431,1840011931
cardington,Cardington,OH,Ohio,39117,Morrow,40.498,-82.8937,1899,365.5,shape,False,True,America/New_York,3,43315,1840010387
nicholson,Nicholson,GA,Georgia,13157,Jackson,34.1172,-83.4289,1899,185.3,shape,False,True,America/New_York,3,30565,1840014721
highfill,Highfill,AR,Arkansas,5007,Benton,36.2767,-94.3237,1899,40.4,shape,False,True,America/Chicago,3,72713 72734,1840015290
pine,Pine,AZ,Arizona,4007,Gila,34.3788,-111.4574,1899,22.6,shape,False,False,America/Phoenix,3,85544,1840019262
cataula,Cataula,GA,Georgia,13145,Harris,32.6566,-84.8674,1898,113.2,shape,False,False,America/New_York,3,31804,1840029230
kerens,Kerens,TX,Texas,48349,Navarro,32.1308,-96.2252,1898,293.0,shape,False,True,America/Chicago,3,75144,1840019504
manchester,Manchester,OH,Ohio,39001,Adams,38.6901,-83.6055,1898,578.2,shape,False,True,America/New_York,3,45144,1840012769
calhoun falls,Calhoun Falls,SC,South Carolina,45001,Abbeville,34.0933,-82.5963,1897,216.2,shape,False,True,America/New_York,3,29628,1840015571
aurora,Aurora,MN,Minnesota,27137,St. Louis,47.5312,-92.24,1897,198.1,shape,False,True,America/Chicago,3,55705,1840006590
remsen,Remsen,IA,Iowa,19149,Plymouth,42.8159,-95.9727,1897,500.3,shape,False,True,America/Chicago,3,51050,1840009072
bear creek ranch,Bear Creek Ranch,TX,Texas,48113,Dallas,32.5594,-96.7643,1897,1217.1,shape,False,False,America/Chicago,3,75146,1840148244
washington park,Washington Park,FL,Florida,12011,Broward,26.1325,-80.1824,1896,1448.6,shape,False,False,America/New_York,3,33311,1840029015
bell canyon,Bell Canyon,CA,California,6111,Ventura,34.2082,-118.6876,1896,201.2,shape,False,True,America/Los_Angeles,3,91307,1840042214
walcott,Walcott,IA,Iowa,19163,Scott,41.5989,-90.7744,1895,235.2,shape,False,True,America/Chicago,3,52773,1840010193
west unity,West Unity,OH,Ohio,39171,Williams,41.5889,-84.4306,1894,475.1,shape,False,True,America/New_York,3,43570,1840011525
star city,Star City,WV,West Virginia,54061,Monongalia,39.6587,-79.9868,1894,1495.5,shape,False,True,America/New_York,3,26505,1840005650
waretown,Waretown,NJ,New Jersey,34029,Ocean,39.7896,-74.1926,1894,791.3,shape,False,False,America/New_York,3,08758,1840005537
churubusco,Churubusco,IN,Indiana,18183,Whitley,41.231,-85.3197,1894,694.3,shape,False,True,America/Indiana/Indianapolis,3,46723,1840009318
lynchburg,Lynchburg,MS,Mississippi,28033,DeSoto,34.9623,-90.1052,1894,378.2,shape,False,False,America/Chicago,3,38680,1840013543
spinnerstown,Spinnerstown,PA,Pennsylvania,42017,Bucks,40.4412,-75.4414,1894,387.6,shape,False,False,America/New_York,3,18951 18968,1840026489
east atlantic beach,East Atlantic Beach,NY,New York,36059,Nassau,40.5876,-73.7092,1892,1299.9,shape,False,False,America/New_York,3,11561 11509,1840034033
salyersville,Salyersville,KY,Kentucky,21153,Magoffin,37.7459,-83.0646,1891,295.8,shape,False,True,America/New_York,3,41465,1840015230
victory gardens,Victory Gardens,NJ,New Jersey,34027,Morris,40.8762,-74.5435,1891,2879.9,shape,False,True,America/New_York,2,07801,1840000954
south rockwood,South Rockwood,MI,Michigan,26115,Monroe,42.0597,-83.2654,1891,223.0,shape,False,True,America/Detroit,3,48179,1840013159
fallsburg,Fallsburg,NY,New York,36105,Sullivan,41.7343,-74.6112,1891,216.6,shape,False,False,America/New_York,3,12733,1840153005
nutter fort,Nutter Fort,WV,West Virginia,54033,Harrison,39.2604,-80.3265,1890,820.5,shape,False,True,America/New_York,3,26301,1840005774
h. rivera colón,H. Rivera Colon,PR,Puerto Rico,72135,Toa Alta,18.3482,-66.2732,1890,1101.4,shape,False,False,America/Puerto_Rico,3,00953,1630035482
maple plain,Maple Plain,MN,Minnesota,27053,Hennepin,45.0088,-93.6618,1889,685.0,shape,False,True,America/Chicago,3,55359,1840008924
lillian,Lillian,AL,Alabama,1003,Baldwin,30.4122,-87.432,1889,382.0,shape,False,False,America/Chicago,3,36549,1840025228
coal run village,Coal Run Village,KY,Kentucky,21195,Pike,37.5372,-82.5577,1888,83.3,shape,False,True,America/New_York,3,41501,1840014347
coleraine,Coleraine,MN,Minnesota,27061,Itasca,47.2639,-93.4524,1888,47.3,shape,False,True,America/Chicago,3,55709 55744 55722,1840006611
laughlin afb,Laughlin AFB,TX,Texas,48465,Val Verde,29.3568,-100.7829,1888,114.4,shape,True,True,America/Chicago,4,78843 78840,1840037090
pawnee,Pawnee,OK,Oklahoma,40117,Pawnee,36.3484,-96.8025,1887,232.1,shape,False,True,America/Chicago,3,74058,1840020376
boquerón,Boqueron,PR,Puerto Rico,72023,Cabo Rojo,18.034,-67.1714,1887,706.0,shape,False,False,America/Puerto_Rico,3,00622,1630035624
honey grove,Honey Grove,TX,Texas,48147,Fannin,33.5866,-95.909,1886,244.1,shape,False,True,America/Chicago,3,75446,1840020596
marriott-slaterville,Marriott-Slaterville,UT,Utah,49057,Weber,41.2624,-112.0366,1885,98.2,shape,False,True,America/Denver,3,84404 84201,1840020133
south creek,South Creek,WA,Washington,53053,Pierce,46.9994,-122.392,1885,94.8,shape,False,True,America/Los_Angeles,4,98580 98387 98338,1840042075
presquille,Presquille,LA,Louisiana,22109,Terrebonne,29.5586,-90.6385,1885,929.7,shape,False,False,America/Chicago,3,70343 70363,1840025141
milan,Milan,MO,Missouri,29211,Sullivan,40.2031,-93.124,1883,409.9,shape,False,True,America/Chicago,3,63556,1840008361
pleasantville,Pleasantville,IA,Iowa,19125,Marion,41.3868,-93.2731,1883,297.2,shape,False,True,America/Chicago,3,50225,1840009294
versailles,Versailles,IN,Indiana,18137,Ripley,39.0634,-85.2566,1882,463.1,shape,False,True,America/Indiana/Indianapolis,3,47042,1840014406
dundas,Dundas,MN,Minnesota,27131,Rice,44.4276,-93.2039,1882,393.3,shape,False,True,America/Chicago,3,55019,1840007888
wautoma,Wautoma,WI,Wisconsin,55137,Waushara,44.0668,-89.2915,1882,259.9,shape,False,True,America/Chicago,3,54982,1840002235
augusta,Augusta,AR,Arkansas,5147,Woodruff,35.2865,-91.3614,1881,350.4,shape,False,True,America/Chicago,3,72006,1840013461
great river,Great River,NY,New York,36103,Suffolk,40.7137,-73.1628,1880,173.4,shape,False,False,America/New_York,3,11730 11739,1840005073
millwood,Millwood,WA,Washington,53063,Spokane,47.6856,-117.2806,1880,1042.7,shape,False,True,America/Los_Angeles,3,99206 99212,1840022289
fennville,Fennville,MI,Michigan,26005,Allegan,42.5947,-86.1051,1880,648.7,shape,False,True,America/Detroit,3,49408,1840003115
lake bryan,Lake Bryan,TX,Texas,48041,Brazos,30.718,-96.4669,1880,96.0,shape,False,False,America/Chicago,3,77807,1840139791
black river,Black River,NY,New York,36045,Jefferson,44.0089,-75.7966,1880,407.5,shape,False,True,America/New_York,3,13612,1840004122
white island shores,White Island Shores,MA,Massachusetts,25023,Plymouth,41.7932,-70.6389,1880,626.9,shape,False,False,America/New_York,3,02538,1840003203
laurel hollow,Laurel Hollow,NY,New York,36059,Nassau,40.8541,-73.4755,1880,245.4,shape,False,True,America/New_York,3,11791,1840005302
río lajas,Rio Lajas,PR,Puerto Rico,72051,Dorado,18.397,-66.2643,1879,480.7,shape,False,False,America/Puerto_Rico,3,00646,1630035564
antwerp,Antwerp,OH,Ohio,39125,Paulding,41.1798,-84.7377,1879,544.6,shape,False,True,America/New_York,3,45813,1840010302
watervliet,Watervliet,MI,Michigan,26021,Berrien,42.1883,-86.2576,1879,614.8,shape,False,True,America/Detroit,3,49098,1840003214
linden,Linden,AL,Alabama,1091,Marengo,32.3001,-87.7926,1879,202.7,shape,False,True,America/Chicago,3,36748,1840005138
kitsap lake,Kitsap Lake,WA,Washington,53035,Kitsap,47.5905,-122.7088,1879,626.3,shape,False,False,America/Los_Angeles,3,98312,1840037673
concord,Concord,AL,Alabama,1073,Jefferson,33.4674,-87.0392,1878,215.5,shape,False,False,America/Chicago,3,35023,1840013094
cathcart,Cathcart,WA,Washington,53061,Snohomish,47.8526,-122.1058,1878,187.6,shape,False,False,America/Los_Angeles,3,98296,1840017324
morgan,Morgan,GA,Georgia,13037,Calhoun,31.5381,-84.6033,1878,553.7,shape,False,True,America/New_York,3,39866,1840014953
galateo,Galateo,PR,Puerto Rico,72135,Toa Alta,18.364,-66.259,1878,1132.5,shape,False,False,America/Puerto_Rico,3,00953,1630035671
bon aqua junction,Bon Aqua Junction,TN,Tennessee,47081,Hickman,35.9281,-87.3124,1877,153.9,shape,False,False,America/Chicago,3,37098,1840024918
crab orchard,Crab Orchard,WV,West Virginia,54081,Raleigh,37.741,-81.2298,1877,322.3,shape,False,False,America/New_York,3,25801 25827,1840006346
armada,Armada,MI,Michigan,26099,Macomb,42.8424,-82.8832,1876,984.7,shape,False,True,America/Detroit,3,48005,1840011049
fairplains,Fairplains,NC,North Carolina,37193,Wilkes,36.1954,-81.1559,1876,172.2,shape,False,False,America/New_York,3,28659,1840013065
mill city,Mill City,OR,Oregon,41043,Linn,44.752,-122.4777,1876,802.8,shape,False,True,America/Los_Angeles,3,97360,1840019993
lukachukai,Lukachukai,AZ,Arizona,4001,Apache,36.4112,-109.2267,1876,32.9,shape,False,False,America/Denver,3,86507,1840017673
thornton,Thornton,IL,Illinois,17031,Cook,41.5711,-87.6187,1876,305.0,shape,False,True,America/Chicago,3,60476 60430,1840011330
bellport,Bellport,NY,New York,36103,Suffolk,40.754,-72.9422,1876,499.6,shape,False,True,America/New_York,3,11713,1840005144
chester center,Chester Center,CT,Connecticut,9130,Lower Connecticut River Valley,41.4018,-72.4578,1876,270.7,shape,False,True,America/New_York,3,06412,1840073563
byron,Byron,CA,California,6013,Contra Costa,37.8757,-121.6422,1876,111.1,shape,False,False,America/Los_Angeles,3,94514 94513,1840017611
crest view heights,Crest View Heights,NY,New York,36107,Tioga,42.0754,-76.1233,1873,591.8,shape,False,False,America/New_York,3,13760,1840083428
caldwell,Caldwell,OH,Ohio,39121,Noble,39.7468,-81.5127,1872,813.1,shape,False,True,America/New_York,3,43724,1840010565
worthington hills,Worthington Hills,KY,Kentucky,21111,Jefferson,38.3093,-85.527,1872,2242.7,shape,False,True,America/New_York,2,40245,1840015204
devens,Devens,MA,Massachusetts,25027,Worcester,42.5439,-71.6146,1871,106.5,shape,False,False,America/New_York,3,01434 01432,1840026192
gila bend,Gila Bend,AZ,Arizona,4013,Maricopa,32.9662,-112.7154,1871,11.2,shape,False,True,America/Phoenix,3,85337 85326,1840021946
rosedale,Rosedale,MS,Mississippi,28011,Bolivar,33.8525,-91.0339,1871,133.4,shape,False,True,America/Chicago,3,38769,1840014750
panguitch,Panguitch,UT,Utah,49017,Garfield,37.8236,-112.4342,1871,223.2,shape,False,True,America/Denver,3,84759,1840020272
west homestead,West Homestead,PA,Pennsylvania,42003,Allegheny,40.3978,-79.9186,1870,783.3,shape,False,True,America/New_York,3,15120,1840001272
vincent,Vincent,AL,Alabama,1117,Shelby,33.3849,-86.4087,1870,35.1,shape,False,True,America/Chicago,3,35178,1840016848
guayabal,Guayabal,PR,Puerto Rico,72075,Juana Díaz,18.076,-66.5016,1870,1472.6,shape,False,False,America/Puerto_Rico,3,00795,1630035674
tres arroyos,Tres Arroyos,NM,New Mexico,35049,Santa Fe,35.6799,-106.0398,1870,78.2,shape,False,False,America/Denver,3,87507 87506,1840152656
pirtleville,Pirtleville,AZ,Arizona,4003,Cochise,31.3614,-109.5662,1869,387.3,shape,False,False,America/Phoenix,3,85626 85607,1840019492
tracy,Tracy,MN,Minnesota,27083,Lyon,44.239,-95.6153,1869,301.2,shape,False,True,America/Chicago,3,56175,1840010020
mackinaw,Mackinaw,IL,Illinois,17179,Tazewell,40.5341,-89.355,1869,603.8,shape,False,True,America/Chicago,3,61755,1840011989
edgewood,Edgewood,TX,Texas,48467,Van Zandt,32.6943,-95.8833,1869,501.2,shape,False,True,America/Chicago,3,75117,1840022070
spring park,Spring Park,MN,Minnesota,27053,Hennepin,44.9364,-93.632,1869,2085.3,shape,False,True,America/Chicago,2,55384,1840008926
warsaw,Warsaw,KY,Kentucky,21077,Gallatin,38.7774,-84.904,1868,749.9,shape,False,True,America/New_York,3,41095,1840015178
cold spring,Cold Spring,NY,New York,36079,Putnam,41.4191,-73.9545,1868,1214.8,shape,False,True,America/New_York,3,10516,1840004894
center point,Center Point,TX,Texas,48265,Kerr,29.9414,-99.0413,1868,135.2,shape,False,False,America/Chicago,3,78010,1840036198
taft,Taft,FL,Florida,12095,Orange,28.4283,-81.3677,1867,732.2,shape,False,False,America/New_York,3,32824,1840014086
blue grass,Blue Grass,IA,Iowa,19163,Scott,41.5102,-90.7669,1867,228.1,shape,False,True,America/Chicago,3,52726,1840007080
stockton,Stockton,IL,Illinois,17085,Jo Daviess,42.3526,-90.002,1867,384.1,shape,False,True,America/Chicago,3,61085,1840011109
sigourney,Sigourney,IA,Iowa,19107,Keokuk,41.334,-92.2044,1866,333.0,shape,False,True,America/Chicago,3,52591,1840009284
mount pleasant,Mount Pleasant,NC,North Carolina,37025,Cabarrus,35.3771,-80.4503,1866,198.7,shape,False,True,America/New_York,3,28124 28025,1840016363
conneaut lakeshore,Conneaut Lakeshore,PA,Pennsylvania,42039,Crawford,41.6272,-80.3102,1866,138.9,shape,False,True,America/New_York,4,16316,1840073612
keenesburg,Keenesburg,CO,Colorado,8123,Weld,40.1327,-104.538,1866,77.0,shape,False,True,America/Denver,3,80643,1840021370
veazie,Veazie,ME,Maine,23019,Penobscot,44.8407,-68.7134,1866,238.2,shape,False,False,America/New_York,3,04401,1840153000
reynolds heights,Reynolds Heights,PA,Pennsylvania,42085,Mercer,41.3433,-80.4032,1865,248.0,shape,False,False,America/New_York,3,16125 16154,1840026316
erath,Erath,LA,Louisiana,22113,Vermilion,29.9586,-92.0371,1865,409.9,shape,False,True,America/Chicago,3,70533,1840017211
tappahannock,Tappahannock,VA,Virginia,51057,Essex,37.9187,-76.8667,1865,269.8,shape,False,True,America/New_York,3,22560,1840006311
howard lake,Howard Lake,MN,Minnesota,27171,Wright,45.0606,-94.067,1864,388.6,shape,False,True,America/Chicago,3,55349,1840006709
charlotte,Charlotte,TN,Tennessee,47043,Dickson,36.1861,-87.3389,1864,177.3,shape,False,True,America/Chicago,3,37036,1840016104
saratoga,Saratoga,WY,Wyoming,56007,Carbon,41.4517,-106.8107,1864,211.8,shape,False,True,America/Denver,3,82331,1840022371
westernport,Westernport,MD,Maryland,24001,Allegany,39.488,-79.0429,1864,819.1,shape,False,True,America/New_York,3,21562,1840005627
benson,Benson,UT,Utah,49005,Cache,41.7492,-111.9173,1864,23.9,shape,False,False,America/Denver,3,84321 84335 84339,1840017476
stewartstown,Stewartstown,PA,Pennsylvania,42133,York,39.7528,-76.5925,1863,853.2,shape,False,True,America/New_York,3,17363,1840001465
whitwell,Whitwell,TN,Tennessee,47115,Marion,35.1918,-85.5212,1863,205.0,shape,False,True,America/Chicago,3,37397,1840015472
inola,Inola,OK,Oklahoma,40131,Rogers,36.1321,-95.5369,1863,107.7,shape,False,True,America/Chicago,3,74036,1840021644
fort recovery,Fort Recovery,OH,Ohio,39107,Mercer,40.4121,-84.7762,1863,583.0,shape,False,True,America/New_York,3,45846,1840012001
new plymouth,New Plymouth,ID,Idaho,16075,Payette,43.9705,-116.8189,1863,1046.1,shape,False,True,America/Boise,3,83655,1840020014
kent estates,Kent Estates,IA,Iowa,19139,Muscatine,41.4665,-91.0569,1863,158.2,shape,False,False,America/Chicago,3,52761,1840152727
drexel,Drexel,NC,North Carolina,37023,Burke,35.7568,-81.6088,1862,520.3,shape,False,True,America/New_York,3,28619 28655,1840016232
waskom,Waskom,TX,Texas,48203,Harrison,32.4766,-94.0646,1862,268.2,shape,False,True,America/Chicago,3,75692,1840022073
chelsea,Chelsea,OK,Oklahoma,40131,Rogers,36.5321,-95.4346,1862,404.5,shape,False,True,America/Chicago,3,74016,1840022654
navarre,Navarre,OH,Ohio,39151,Stark,40.7261,-81.5145,1861,392.7,shape,False,True,America/New_York,3,44662,1840011917
lost hills,Lost Hills,CA,California,6029,Kern,35.6254,-119.6788,1861,129.4,shape,False,False,America/Los_Angeles,3,93249,1840017814
memphis,Memphis,MO,Missouri,29199,Scotland,40.4613,-92.1704,1860,460.9,shape,False,True,America/Chicago,3,63555,1840008344
chevy chase village,Chevy Chase Village,MD,Maryland,24031,Montgomery,38.9698,-77.0793,1860,1711.5,shape,False,True,America/New_York,3,20815,1840005854
belleville,Belleville,PA,Pennsylvania,42087,Mifflin,40.6059,-77.7211,1860,359.8,shape,False,False,America/New_York,3,17004,1840005368
decatur,Decatur,TN,Tennessee,47121,Meigs,35.529,-84.7933,1860,189.2,shape,False,True,America/New_York,3,37322,1840016301
livingston,Livingston,LA,Louisiana,22063,Livingston,30.4953,-90.7467,1860,222.8,shape,False,True,America/Chicago,3,70754,1840017184
hildebran,Hildebran,NC,North Carolina,37023,Burke,35.7182,-81.421,1860,253.9,shape,False,True,America/New_York,3,28637,1840016230
rainier,Rainier,OR,Oregon,41009,Columbia,46.0768,-122.9405,1859,175.9,shape,False,True,America/Los_Angeles,3,97048,1840019908
roseland,Roseland,OH,Ohio,39139,Richland,40.7862,-82.5472,1859,1098.0,shape,False,False,America/New_York,3,44906,1840093099
stateburg,Stateburg,SC,South Carolina,45085,Sumter,33.9752,-80.5263,1859,154.1,shape,False,False,America/New_York,3,29040 29154,1840013669
weedsport,Weedsport,NY,New York,36011,Cayuga,43.0482,-76.5637,1858,735.3,shape,False,True,America/New_York,3,13166,1840004243
point clear,Point Clear,AL,Alabama,1003,Baldwin,30.4898,-87.9112,1858,157.2,shape,False,False,America/Chicago,3,36564 36532,1840013883
washburn,Washburn,WI,Wisconsin,55007,Bayfield,46.677,-90.9018,1858,183.4,shape,False,True,America/Chicago,3,54891,1840003913
lepanto,Lepanto,AR,Arkansas,5111,Poinsett,35.6085,-90.3329,1858,458.7,shape,False,True,America/Chicago,3,72354,1840014545
brice prairie,Brice Prairie,WI,Wisconsin,55063,La Crosse,43.9375,-91.3073,1858,156.4,shape,False,False,America/Chicago,3,54650,1840004158
st. charles,St. Charles,MI,Michigan,26145,Saginaw,43.2988,-84.1476,1857,342.6,shape,False,True,America/Detroit,3,48655,1840010984
raymond,Raymond,MS,Mississippi,28049,Hinds,32.261,-90.409,1856,248.7,shape,False,True,America/Chicago,3,39154,1840014894
south bend,South Bend,WA,Washington,53049,Pacific,46.6678,-123.8006,1856,436.6,shape,False,True,America/Los_Angeles,3,98586 98577,1840021161
crescent city,Crescent City,FL,Florida,12107,Putnam,29.4374,-81.5173,1856,346.5,shape,False,True,America/New_York,3,32112,1840015061
east helena,East Helena,MT,Montana,30049,Lewis and Clark,46.585,-111.9158,1855,176.7,shape,False,True,America/Denver,3,59635,1840021111
albany,Albany,MO,Missouri,29075,Gentry,40.2479,-94.3335,1855,293.2,shape,False,True,America/Chicago,3,64402,1840007240
bent creek,Bent Creek,NC,North Carolina,37021,Buncombe,35.5081,-82.6176,1854,324.0,shape,False,False,America/New_York,3,28806,1840013409
sneads,Sneads,FL,Florida,12063,Jackson,30.7085,-84.9249,1854,162.7,shape,False,True,America/Chicago,3,32460,1840018207
orwell,Orwell,OH,Ohio,39007,Ashtabula,41.5364,-80.8596,1854,372.8,shape,False,True,America/New_York,3,44076,1840011418
manteo,Manteo,NC,North Carolina,37055,Dare,35.9014,-75.6609,1853,381.2,shape,False,True,America/New_York,3,27954,1840016156
huntington bay,Huntington Bay,NY,New York,36103,Suffolk,40.9014,-73.4162,1853,716.7,shape,False,True,America/New_York,3,11743,1840005119
mechanicsburg,Mechanicsburg,OH,Ohio,39021,Champaign,40.0735,-83.5564,1853,729.2,shape,False,True,America/New_York,3,43044,1840012334
keno,Keno,OR,Oregon,41035,Klamath,42.1309,-121.928,1853,77.3,shape,False,False,America/Los_Angeles,3,97601 97627,1840034689
wilkinson heights,Wilkinson Heights,SC,South Carolina,45075,Orangeburg,33.4919,-80.8286,1853,239.3,shape,False,False,America/New_York,3,29115,1840035796
